-32.79, 0.122625, 0.152209
-32.78, 0.132319, 0.160826
-32.77, 0.142104, 0.169208
-32.76, 0.151976, 0.177353
-32.75, 0.161928, 0.185261
-32.74, 0.171956, 0.192932
-32.73, 0.182053, 0.200365
-32.72, 0.192213, 0.20756
-32.71, 0.202432, 0.214517
-32.7, 0.212702, 0.221237
-32.69, 0.22302, 0.227719
-32.68, 0.23338, 0.233965
-32.67, 0.243775, 0.239975
-32.66, 0.254202, 0.24575
-32.65, 0.264654, 0.251292
-32.64, 0.275128, 0.256601
-32.63, 0.285617, 0.261679
-32.62, 0.296117, 0.266527
-32.61, 0.306623, 0.271148
-32.6, 0.317132, 0.275542
-32.59, 0.327638, 0.279712
-32.58, 0.338136, 0.28366
-32.57, 0.348624, 0.287387
-32.56, 0.359097, 0.290896
-32.55, 0.369551, 0.294189
-32.54, 0.379983, 0.297268
-32.53, 0.390388, 0.300136
-32.52, 0.400764, 0.302794
-32.51, 0.411107, 0.305245
-32.5, 0.421413, 0.307492
-32.49, 0.431681, 0.309536
-32.48, 0.441907, 0.31138
-32.47, 0.452087, 0.313027
-32.46, 0.462221, 0.314479
-32.45, 0.472304, 0.315738
-32.44, 0.482336, 0.316806
-32.43, 0.492312, 0.317685
-32.42, 0.502231, 0.318379
-32.41, 0.512092, 0.318888
-32.4, 0.521891, 0.319215
-32.39, 0.531627, 0.319362
-32.38, 0.541298, 0.319332
-32.37, 0.550903, 0.319125
-32.36, 0.560438, 0.318743
-32.35, 0.569903, 0.31819
-32.34, 0.579296, 0.317465
-32.33, 0.588615, 0.316572
-32.32, 0.597859, 0.31551
-32.31, 0.607025, 0.314283
-32.3, 0.616112, 0.312891
-32.29, 0.625119, 0.311336
-32.28, 0.634044, 0.309619
-32.27, 0.642884, 0.307741
-32.26, 0.651639, 0.305703
-32.25, 0.660307, 0.303507
-32.24, 0.668885, 0.301154
-32.23, 0.677372, 0.298645
-32.22, 0.685766, 0.29598
-32.21, 0.694064, 0.293162
-32.2, 0.702266, 0.29019
-32.19, 0.710369, 0.287066
-32.18, 0.71837, 0.283791
-32.17, 0.726267, 0.280366
-32.16, 0.734059, 0.276792
-32.15, 0.741742, 0.27307
-32.14, 0.749315, 0.2692
-32.13, 0.756774, 0.265185
-32.12, 0.764118, 0.261025
-32.11, 0.771343, 0.256722
-32.1, 0.778446, 0.252276
-32.09, 0.785426, 0.247689
-32.08, 0.792279, 0.242963
-32.07, 0.799001, 0.238098
-32.06, 0.805591, 0.233098
